frame_id,track_id,x1,y1,x2,y2
30,9.0,1997,760,2402,1293
30,10.0,1386,1358,1888,1658
30,11.0,1304,1164,1784,1423
30,13.0,0,525,213,921
31,1.0,645,1015,1133,1516
31,2.0,1168,700,1642,1195
31,3.0,1842,463,2325,864
31,4.0,2781,674,3173,1216
31,5.0,952,852,1360,1430
31,6.0,1688,722,1986,1243
31,7.0,2069,1240,2637,1545
31,8.0,2317,427,2690,780
31,9.0,2008,758,2405,1274
31,10.0,1384,1356,1896,1660
31,11.0,1296,1171,1792,1435
31,13.0,0,518,210,921
32,1.0,629,1024,1141,1560
32,2.0,1154,696,1629,1195
32,3.0,1837,472,2328,888
32,4.0,2784,674,3173,1219
32,5.0,952,852,1360,1428
32,6.0,1688,722,1989,1252
32,7.0,2074,1240,2648,1548
32,8.0,2312,434,2701,801
32,9.0,2018,753,2410,1262
32,10.0,1384,1353,1901,1660
32,11.0,1293,1171,1770,1416
32,13.0,0,496,216,921
33,1.0,629,1032,1138,1572
33,2.0,1146,686,1613,1183
33,3.0,1834,472,2338,907
33,4.0,2789,676,3173,1216
33,5.0,952,852,1362,1430
33,6.0,1674,722,2002,1305
33,7.0,2061,1240,2626,1545
33,8.0,2304,439,2717,830
33,9.0,2026,756,2416,1252
33,10.0,1389,1356,1906,1660
33,11.0,1264,1168,1765,1423
33,13.0,0,489,216,919
34,1.0,624,1034,1144,1596
34,2.0,1149,696,1602,1185
34,3.0,1848,487,2341,916
34,4.0,2797,679,3176,1219
34,5.0,952,854,1365,1432
34,6.0,1685,712,1994,1267
34,7.0,2048,1240,2616,1550
34,8.0,2309,441,2728,840
34,9.0,2024,760,2408,1250
34,10.0,1389,1353,1914,1665
34,11.0,1274,1166,1800,1430
34,13.0,0,496,218,938
35,1.0,632,1044,1133,1588
35,2.0,1160,705,1608,1195
35,3.0,1853,487,2341,916
35,4.0,2813,691,3184,1219
35,5.0,952,852,1376,1442
35,6.0,1690,708,1992,1245
35,7.0,2040,1238,2618,1557
35,8.0,2317,453,2728,842
35,9.0,2032,760,2418,1252
35,10.0,1392,1353,1917,1663
35,11.0,1269,1166,1789,1420
35,13.0,0,506,226,972
36,1.0,634,1041,1120,1572
36,2.0,1170,708,1616,1202
36,3.0,1848,475,2341,921
36,4.0,2818,696,3184,1216
36,5.0,946,852,1378,1452
36,6.0,1693,703,1989,1236
36,7.0,2058,1226,2653,1557
36,8.0,2314,448,2730,842
36,9.0,2034,763,2421,1250
36,10.0,1392,1353,1920,1663
36,11.0,1293,1171,1805,1418
36,13.0,0,516,234,1000
36,12.0,1098,1617,1477,2013
37,1.0,648,1051,1106,1552
37,2.0,1186,708,1621,1200
37,3.0,1845,480,2325,928
37,4.0,2826,708,3184,1221
37,5.0,946,849,1384,1461
37,6.0,1696,708,1989,1238
37,7.0,2058,1212,2669,1555
37,8.0,2306,446,2722,844
37,9.0,2034,768,2432,1269
37,10.0,1389,1348,1925,1663
37,11.0,1301,1171,1821,1423
37,13.0,0,520,242,1010
37,12.0,1101,1610,1474,2004
38,1.0,666,1060,1109,1543
38,2.0,1197,705,1621,1192
38,3.0,1850,482,2306,921
38,4.0,2832,715,3181,1219
38,5.0,941,847,1389,1478
38,6.0,1698,710,1989,1236
38,7.0,2037,1204,2664,1564
38,8.0,2306,446,2714,844
38,9.0,2029,770,2445,1300
38,10.0,1389,1353,1917,1660
38,11.0,1301,1164,1821,1411
38,13.0,0,516,250,1020
38,12.0,1101,1600,1480,2004
39,1.0,674,1068,1109,1538
39,2.0,1205,705,1616,1180
39,3.0,1856,484,2293,921
39,4.0,2834,720,3181,1219
39,5.0,944,844,1386,1471
39,6.0,1698,710,1992,1243
39,7.0,2018,1195,2656,1567
39,8.0,2306,446,2712,847
39,9.0,2029,765,2450,1300
39,10.0,1384,1356,1914,1660
39,11.0,1288,1149,1821,1401
39,13.0,0,511,256,1024
40,1.0,677,1080,1106,1543
40,2.0,1208,708,1608,1173
40,3.0,1866,487,2285,916
40,4.0,2842,756,3162,1216
40,5.0,954,842,1384,1454
40,6.0,1698,705,1994,1243
40,7.0,2037,1214,2632,1567
40,8.0,2296,458,2680,847
40,9.0,2032,765,2448,1300
40,10.0,1384,1358,1920,1663
40,11.0,1298,1144,1842,1404
40,13.0,0,508,258,1027
40,12.0,1106,1598,1485,2004
41,1.0,680,1099,1096,1543
41,2.0,1197,700,1602,1173
41,3.0,1872,484,2282,921
41,4.0,2837,746,3165,1221
41,5.0,957,844,1381,1447
41,6.0,1698,703,1997,1248
41,7.0,2058,1224,2626,1564
41,8.0,2301,477,2658,844
41,9.0,2029,808,2405,1296
41,10.0,1386,1360,1922,1663
41,11.0,1261,1120,1848,1401
41,13.0,0,508,258,1027
41,12.0,1112,1598,1482,1996
42,1.0,677,1101,1101,1550
42,2.0,1189,696,1600,1173
42,3.0,1880,484,2280,924
42,4.0,2834,744,3165,1221
42,5.0,965,847,1384,1442
42,6.0,1698,700,1994,1245
42,7.0,2024,1188,2650,1574
42,8.0,2304,501,2640,852
42,9.0,2034,780,2416,1276
42,10.0,1389,1358,1928,1660
42,11.0,1237,1113,1845,1404
42,13.0,0,511,253,1022
43,1.0,669,1087,1112,1552
43,2.0,1184,698,1600,1183
43,3.0,1890,487,2280,921
43,4.0,2832,744,3165,1224
43,5.0,965,849,1384,1442
43,6.0,1696,700,1997,1260
43,7.0,2010,1173,2645,1576
43,8.0,2296,516,2637,880
43,9.0,2034,816,2386,1276
43,10.0,1384,1358,1936,1668
43,11.0,1245,1142,1818,1411
43,13.0,0,518,253,1051
44,1.0,680,1084,1128,1550
44,2.0,1181,700,1600,1188
44,3.0,1904,489,2285,921
44,4.0,2816,744,3165,1248
44,5.0,965,849,1384,1444
44,6.0,1698,708,1997,1264
44,7.0,2010,1168,2637,1579
44,8.0,2290,523,2629,892
44,9.0,2018,799,2386,1291
44,10.0,1378,1356,1936,1670
44,11.0,1248,1161,1802,1416
44,13.0,0,528,248,1065
45,1.0,730,1096,1173,1548
45,2.0,1181,708,1597,1192
45,3.0,1914,496,2285,921
45,4.0,2805,751,3154,1257
45,5.0,960,849,1381,1444
45,6.0,1696,703,1997,1267
45,7.0,2010,1166,2624,1581
45,8.0,2288,523,2629,904
45,9.0,2024,818,2376,1291
45,10.0,1373,1353,1936,1670
45,11.0,1224,1166,1802,1428
45,13.0,0,532,240,1068
46,1.0,757,1075,1229,1555
46,2.0,1181,708,1597,1195
46,3.0,1925,499,2288,919
46,4.0,2781,748,3133,1260
46,5.0,957,854,1389,1471
46,6.0,1696,703,2002,1286
46,7.0,2021,1166,2605,1572
46,8.0,2285,513,2629,904
46,9.0,2005,780,2397,1320
46,10.0,1370,1351,1933,1670
46,11.0,1229,1168,1789,1416
46,13.0,0,535,237,1072
47,1.0,749,1060,1245,1557
47,2.0,1181,710,1594,1192
47,3.0,1930,499,2290,916
47,4.0,2770,756,3122,1262
47,5.0,962,852,1392,1459
47,6.0,1698,715,2000,1288
47,7.0,2026,1164,2597,1572
47,8.0,2288,508,2629,907
47,9.0,1992,763,2405,1344
47,10.0,1368,1346,1936,1668
47,11.0,1234,1166,1794,1406
47,13.0,0,542,232,1072
48,1.0,725,1053,1237,1555
48,2.0,1186,710,1597,1190
48,3.0,1936,504,2296,921
48,4.0,2770,768,3120,1262
48,5.0,965,847,1381,1440
48,6.0,1701,717,1997,1284
48,7.0,2058,1212,2565,1576
48,8.0,2298,518,2626,904
48,9.0,1992,756,2402,1341
48,10.0,1362,1344,1938,1670
48,11.0,1194,1159,1800,1416
48,13.0,0,542,232,1072
49,1.0,720,1065,1237,1562
49,2.0,1189,720,1592,1190
49,3.0,1938,506,2298,919
49,4.0,2773,770,3128,1262
49,5.0,968,847,1378,1430
49,6.0,1706,710,1997,1264
49,7.0,2069,1236,2549,1584
49,8.0,2312,532,2624,902
49,9.0,1997,758,2384,1315
49,10.0,1349,1341,1930,1670
49,11.0,1210,1161,1808,1411
49,13.0,0,544,229,1072
50,1.0,709,1060,1234,1555
50,2.0,1189,724,1586,1188
50,3.0,1922,506,2290,924
50,4.0,2773,770,3133,1262
50,5.0,962,849,1362,1418
50,6.0,1706,705,1992,1252
50,7.0,2077,1248,2536,1584
50,8.0,2317,552,2632,931
50,9.0,2010,756,2384,1293
50,10.0,1341,1344,1928,1672
50,11.0,1189,1154,1808,1408
50,13.0,0,547,226,1072
51,1.0,693,1070,1218,1552
51,2.0,1189,722,1592,1188
51,3.0,1909,508,2280,921
51,4.0,2762,768,3138,1272
51,5.0,965,852,1360,1411
51,6.0,1706,700,1994,1255
51,7.0,2088,1252,2525,1572
51,8.0,2333,566,2645,945
51,9.0,2008,760,2373,1286
51,10.0,1333,1341,1930,1670
51,11.0,1194,1154,1816,1406
51,13.0,0,544,226,1072
51,12.0,1112,1591,1472,1982
52,1.0,685,1077,1202,1545
52,2.0,1168,717,1618,1245
52,3.0,1906,516,2282,919
52,4.0,2762,780,3141,1279
52,5.0,965,852,1362,1413
52,6.0,1709,698,1997,1248
52,7.0,2096,1252,2536,1574
52,8.0,2349,573,2656,948
52,9.0,2013,763,2368,1272
52,10.0,1344,1344,1944,1672
52,11.0,1205,1156,1816,1396
52,13.0,0,549,221,1070
52,12.0,1109,1586,1472,1984
53,1.0,682,1075,1202,1540
53,2.0,1184,717,1605,1209
53,3.0,1906,525,2280,916
53,4.0,2749,780,3154,1312
53,5.0,962,852,1357,1411
53,6.0,1704,693,1997,1257
53,7.0,2104,1252,2541,1569
53,8.0,2365,571,2672,950
53,9.0,2008,763,2365,1276
53,10.0,1352,1346,1949,1670
53,11.0,1202,1159,1821,1394
53,13.0,0,559,216,1068
53,12.0,1114,1586,1480,1987
54,1.0,682,1075,1208,1538
54,2.0,1194,717,1597,1185
54,3.0,1904,535,2277,912
54,4.0,2749,784,3168,1329
54,5.0,957,852,1360,1423
54,6.0,1706,688,1994,1245
54,7.0,2128,1252,2584,1574
54,8.0,2368,552,2688,950
54,9.0,2005,760,2362,1274
54,10.0,1349,1344,1952,1670
54,11.0,1210,1156,1837,1392
54,13.0,0,576,213,1075
54,12.0,1114,1584,1480,1984
55,1.0,677,1075,1210,1545
55,2.0,1208,729,1594,1173
55,3.0,1901,544,2280,921
55,4.0,2754,787,3178,1336
55,5.0,952,849,1360,1428
55,6.0,1704,684,2000,1260
55,7.0,2117,1248,2581,1572
55,8.0,2381,547,2696,940
55,9.0,2002,758,2365,1279
55,10.0,1349,1339,1957,1668
55,11.0,1194,1147,1845,1387
55,13.0,0,590,221,1104
55,12.0,1117,1586,1477,1982
56,1.0,674,1080,1202,1545
56,2.0,1210,712,1608,1168
56,3.0,1896,542,2288,924
56,4.0,2746,784,3192,1360
56,5.0,946,849,1360,1437
56,6.0,1706,679,2000,1245
56,7.0,2125,1245,2608,1576
56,8.0,2400,580,2690,943
56,9.0,1994,760,2354,1274
56,10.0,1349,1341,1954,1665
56,11.0,1176,1132,1864,1384
56,13.0,0,602,224,1113
56,12.0,1117,1586,1474,1980
57,1.0,674,1075,1200,1533
57,2.0,1226,717,1618,1164
57,3.0,1890,535,2296,926
57,4.0,2741,782,3194,1370
57,5.0,938,852,1368,1468
57,6.0,1706,681,2000,1252
57,7.0,2120,1236,2626,1579
57,8.0,2392,580,2706,976
57,9.0,1989,763,2354,1281
57,10.0,1352,1344,1954,1665
57,11.0,1168,1130,1872,1387
57,13.0,5,614,229,1116
57,12.0,1122,1596,1472,1980
58,1.0,680,1080,1202,1536
58,2.0,1232,724,1624,1171
58,3.0,1885,535,2304,931
58,4.0,2728,765,3189,1375
58,5.0,946,861,1365,1464
58,6.0,1704,684,2002,1269
58,7.0,2125,1240,2634,1579
58,8.0,2386,600,2709,1010
58,9.0,1992,772,2360,1284
58,10.0,1349,1351,1952,1670
58,11.0,1168,1137,1864,1389
58,13.0,10,621,234,1120
59,1.0,680,1080,1210,1545
59,2.0,1234,729,1624,1176
59,3.0,1877,523,2312,928
59,4.0,2717,758,3173,1375
59,5.0,962,864,1360,1432
59,6.0,1704,679,2005,1267
59,7.0,2122,1245,2640,1586
59,8.0,2384,624,2698,1027
59,9.0,1989,780,2368,1300
59,10.0,1346,1353,1952,1672
59,11.0,1160,1144,1866,1399
59,13.0,13,628,240,1125
60,1.0,680,1080,1213,1548
60,2.0,1237,727,1626,1173
60,3.0,1869,518,2314,933
60,4.0,2706,748,3162,1384
60,5.0,965,864,1360,1428
60,6.0,1706,684,2002,1264
60,7.0,2122,1252,2637,1586
60,8.0,2384,638,2693,1034
60,9.0,1981,856,2336,1339
60,10.0,1346,1356,1949,1670
60,11.0,1146,1137,1888,1404
60,13.0,13,621,245,1125
61,1.0,677,1080,1216,1552
61,2.0,1240,729,1632,1183
61,3.0,1866,516,2322,936
61,4.0,2704,753,3160,1406
61,5.0,965,864,1362,1423
61,6.0,1706,684,2002,1262
61,7.0,2122,1255,2637,1581
61,8.0,2384,643,2688,1034
61,9.0,1973,823,2373,1365
61,10.0,1354,1356,1952,1668
61,11.0,1146,1135,1898,1406
61,13.0,13,624,250,1128
62,1.0,677,1080,1218,1557
62,2.0,1242,732,1629,1183
62,3.0,1864,513,2325,933
62,4.0,2704,746,3154,1411
62,5.0,965,864,1368,1423
62,6.0,1709,693,2000,1264
62,7.0,2122,1257,2634,1579
62,8.0,2384,648,2682,1036
62,9.0,1970,873,2341,1375
62,10.0,1354,1356,1957,1670
62,11.0,1141,1135,1906,1413
62,13.0,16,621,258,1128
63,1.0,674,1075,1221,1557
63,2.0,1242,732,1632,1188
63,3.0,1866,513,2328,931
63,4.0,2709,746,3144,1404
63,5.0,962,864,1370,1425
63,6.0,1709,696,1997,1262
63,7.0,2117,1257,2637,1576
63,8.0,2378,650,2680,1041
63,9.0,1989,890,2317,1324
63,10.0,1346,1358,1954,1672
63,11.0,1138,1135,1909,1418
63,13.0,18,619,266,1130
64,1.0,666,1072,1218,1560
64,2.0,1248,732,1632,1188
64,3.0,1864,516,2328,928
64,4.0,2717,756,3133,1401
64,5.0,954,861,1368,1425
64,6.0,1706,691,1997,1264
64,7.0,2104,1257,2634,1576
64,8.0,2384,660,2677,1039
64,9.0,1997,897,2306,1300
64,10.0,1341,1360,1946,1670
64,11.0,1152,1135,1912,1416
64,13.0,24,616,277,1130
65,1.0,666,1072,1221,1560
65,2.0,1250,734,1626,1180
65,3.0,1866,520,2328,928
65,4.0,2722,756,3130,1404
65,5.0,965,859,1394,1432
65,6.0,1706,691,1994,1257
65,7.0,2093,1255,2632,1574
65,8.0,2392,676,2672,1036
65,9.0,2000,897,2312,1296
65,10.0,1330,1360,1944,1672
65,11.0,1170,1137,1912,1411
65,13.0,26,616,288,1132
66,1.0,664,1072,1218,1560
66,2.0,1250,736,1626,1185
66,3.0,1872,535,2325,928
66,4.0,2725,756,3128,1408
66,5.0,941,854,1378,1442
66,6.0,1712,705,1992,1257
66,7.0,2085,1255,2634,1576
66,8.0,2392,691,2682,1063
66,9.0,2000,900,2312,1293
66,10.0,1322,1360,1938,1670
66,11.0,1194,1152,1898,1408
66,13.0,26,616,293,1132
67,1.0,661,1070,1213,1555
67,2.0,1256,736,1624,1180
67,3.0,1874,544,2325,931
67,4.0,2730,760,3125,1413
67,5.0,933,849,1373,1444
67,6.0,1709,693,1994,1252
67,7.0,2077,1257,2634,1579
67,8.0,2392,698,2701,1099
67,9.0,2000,900,2314,1291
67,10.0,1325,1358,1949,1670
67,11.0,1200,1154,1901,1408
67,13.0,29,624,301,1135
68,1.0,661,1072,1210,1552
68,2.0,1261,732,1629,1180
68,3.0,1872,547,2325,933
68,4.0,2733,756,3122,1413
68,5.0,936,842,1368,1425
68,6.0,1709,688,1992,1243
68,7.0,2058,1260,2621,1584
68,8.0,2405,705,2714,1108
68,9.0,2000,897,2320,1291
68,10.0,1333,1358,1965,1675
68,11.0,1192,1149,1909,1408
