frame_id,track_id,x1,y1,x2,y2
18.0,1.0,552,300,976,732
18.0,2.0,2224,396,2720,660
18.0,3.0,496,660,1056,1020
18.0,4.0,2088,708,2488,960
18.0,6.0,1560,1188,1952,1488
18.0,7.0,1504,540,2080,900
18.0,8.0,1232,566,1512,1010
18.0,9.0,1072,480,1352,924
18.0,10.0,1752,1092,2000,1308
18.0,13.0,2040,1044,2568,1296
18.0,11.0,1672,864,2152,1096
18.0,12.0,744,924,1352,1104
19.0,1.0,552,312,952,732
19.0,2.0,2192,396,2720,674
19.0,3.0,496,662,1040,1015
19.0,4.0,2064,708,2480,964
19.0,6.0,1400,1202,1968,1507
19.0,7.0,1432,566,2048,883
19.0,8.0,1216,576,1496,1012
19.0,9.0,1056,480,1336,926
19.0,10.0,1752,1104,1984,1308
19.0,13.0,2032,1044,2560,1296
19.0,11.0,1648,876,2120,1104
19.0,12.0,656,936,1280,1190
20.0,1.0,536,312,920,732
20.0,2.0,2192,396,2736,684
20.0,3.0,480,672,1024,1020
20.0,4.0,2096,732,2488,964
20.0,6.0,1408,1200,1960,1483
20.0,7.0,1416,624,2080,868
20.0,8.0,1208,588,1488,1020
20.0,9.0,1048,480,1328,924
20.0,10.0,1744,1104,1992,1320
20.0,13.0,1984,1032,2600,1296
20.0,11.0,1656,876,2120,1106
20.0,12.0,664,936,1360,1144
21.0,1.0,528,312,896,724
21.0,2.0,2200,408,2744,688
21.0,3.0,456,672,1024,1036
21.0,4.0,2024,744,2480,1010
21.0,6.0,1448,1212,1872,1488
21.0,7.0,1456,626,2000,902
21.0,8.0,1192,588,1472,1010
21.0,9.0,1032,482,1304,914
21.0,10.0,1744,1104,1984,1312
21.0,13.0,1976,1020,2568,1308
21.0,11.0,1632,876,2104,1108
21.0,12.0,704,936,1288,1152
22.0,1.0,504,314,856,727
22.0,2.0,2176,396,2752,696
22.0,3.0,448,672,992,1020
22.0,4.0,2008,744,2448,986
22.0,6.0,1304,1190,1848,1485
22.0,7.0,1464,636,2088,924
22.0,8.0,1168,588,1448,1020
22.0,9.0,1008,492,1288,936
22.0,10.0,1720,1092,1992,1334
22.0,13.0,1984,1032,2528,1300
22.0,11.0,1624,876,2096,1116
22.0,12.0,704,936,1256,1140
23.0,1.0,488,326,824,727
23.0,2.0,2144,384,2744,698
23.0,3.0,416,684,968,996
23.0,4.0,2016,746,2432,967
23.0,6.0,1272,1200,1784,1476
23.0,7.0,1440,624,1936,926
23.0,8.0,1152,588,1432,1012
23.0,9.0,984,480,1272,936
23.0,13.0,1968,1044,2496,1298
23.0,11.0,1592,876,2048,1108
23.0,12.0,736,948,1192,1130
24.0,1.0,472,350,792,734
24.0,2.0,2112,374,2720,698
24.0,3.0,384,672,952,1044
24.0,4.0,1992,744,2424,972
24.0,6.0,1328,1212,1824,1512
24.0,7.0,1456,636,1992,960
24.0,8.0,1128,588,1408,1012
24.0,9.0,968,480,1256,936
24.0,13.0,1952,1046,2472,1298
24.0,11.0,1568,876,2024,1108
24.0,12.0,648,948,1232,1140
25.0,1.0,456,372,760,724
25.0,2.0,2064,350,2704,698
25.0,3.0,360,672,920,1044
25.0,4.0,1952,744,2400,972
25.0,6.0,1296,1212,1792,1514
25.0,7.0,1408,624,1992,972
25.0,8.0,1112,600,1392,1020
25.0,9.0,936,492,1224,940
25.0,13.0,1936,1044,2464,1300
25.0,11.0,1560,878,1992,1099
25.0,12.0,616,950,1184,1142
26.0,1.0,432,396,728,732
26.0,2.0,2024,336,2664,696
26.0,3.0,336,672,904,1051
26.0,4.0,1928,734,2392,967
26.0,6.0,1288,1212,1792,1516
26.0,7.0,1400,624,1984,972
26.0,8.0,1112,636,1376,1020
26.0,9.0,904,504,1192,948
26.0,13.0,1920,1044,2456,1298
26.0,11.0,1536,876,2000,1108
26.0,12.0,680,950,1200,1137
26.0,10.0,1608,1104,1944,1408
27.0,1.0,416,396,704,722
27.0,2.0,2016,312,2640,664
27.0,3.0,352,672,896,1036
27.0,4.0,1936,732,2408,962
27.0,6.0,1288,1212,1800,1516
27.0,7.0,1400,612,2000,964
27.0,8.0,1104,612,1376,1010
27.0,9.0,880,506,1160,943
27.0,13.0,1928,1044,2440,1284
27.0,11.0,1536,876,2000,1116
27.0,12.0,672,948,1224,1128
27.0,10.0,1608,1104,1952,1428
28.0,1.0,424,386,720,727
28.0,2.0,2016,290,2616,643
28.0,3.0,384,684,896,1032
28.0,4.0,1920,720,2416,960
28.0,6.0,1304,1212,1816,1516
28.0,7.0,1400,612,2016,974
28.0,8.0,1112,600,1392,1010
28.0,9.0,872,504,1152,940
28.0,13.0,1880,1008,2480,1296
28.0,11.0,1552,866,2008,1106
28.0,12.0,664,960,1216,1116
29.0,1.0,432,396,720,724
29.0,3.0,392,708,864,1024
29.0,4.0,1904,720,2400,952
29.0,6.0,1288,1212,1808,1514
29.0,7.0,1360,636,1912,972
29.0,8.0,1120,660,1368,996
29.0,9.0,848,516,1120,948
29.0,13.0,1880,1010,2472,1293
29.0,11.0,1560,864,2024,1104
30.0,1.0,448,386,744,734
30.0,3.0,328,684,904,1080
30.0,4.0,1912,720,2424,960
30.0,6.0,1288,1190,1824,1507
30.0,7.0,1360,588,1984,972
30.0,8.0,1080,600,1368,1000
30.0,9.0,856,506,1120,943
30.0,13.0,1872,1008,2456,1284
30.0,11.0,1552,854,2024,1101
30.0,21.0,2000,902,2584,1077
30.0,10.0,1640,1094,1976,1423
31.0,1.0,456,384,744,736
31.0,3.0,360,684,888,1044
31.0,4.0,1920,696,2464,948
31.0,6.0,1344,1176,1840,1464
31.0,7.0,1360,554,2024,974
31.0,8.0,1088,576,1384,984
31.0,9.0,880,492,1152,936
31.0,13.0,1920,996,2472,1260
31.0,11.0,1576,842,2040,1087
31.0,21.0,2064,888,2560,1036
31.0,2.0,1928,216,2480,576
32.0,1.0,456,384,744,732
32.0,3.0,400,672,904,1024
32.0,4.0,1928,684,2480,938
32.0,6.0,1376,1154,1880,1449
32.0,7.0,1392,530,2064,967
32.0,8.0,1112,564,1408,960
32.0,9.0,904,492,1168,926
32.0,11.0,1608,828,2088,1080
32.0,2.0,1944,180,2488,556
33.0,1.0,464,386,752,734
33.0,3.0,440,672,928,1008
33.0,4.0,1968,672,2520,928
33.0,6.0,1448,1152,1960,1442
33.0,7.0,1424,516,2104,964
33.0,8.0,1152,552,1456,948
33.0,9.0,944,480,1200,924
33.0,11.0,1640,828,2128,1080
33.0,2.0,1984,156,2504,540
34.0,1.0,448,386,744,739
34.0,3.0,456,674,976,1034
34.0,4.0,1984,674,2536,933
34.0,6.0,1480,1164,2000,1452
34.0,7.0,1448,576,2032,974
34.0,8.0,1176,552,1488,960
34.0,9.0,960,492,1216,936
34.0,11.0,1672,828,2160,1080
34.0,2.0,2040,156,2528,520
35.0,1.0,448,396,752,760
35.0,3.0,472,696,984,1051
35.0,4.0,2016,686,2576,950
35.0,6.0,1488,1200,2008,1488
35.0,7.0,1480,542,2096,981
35.0,8.0,1200,576,1512,984
35.0,9.0,976,504,1240,972
35.0,11.0,1720,852,2208,1104
35.0,2.0,2064,170,2544,535
36.0,1.0,472,420,776,780
36.0,3.0,504,710,1024,1065
36.0,4.0,2056,698,2616,962
36.0,6.0,1528,1212,2048,1492
36.0,7.0,1512,540,2144,1000
36.0,8.0,1232,590,1544,993
36.0,9.0,1008,516,1272,988
36.0,11.0,1760,864,2256,1120
36.0,2.0,2088,180,2568,540
37.0,1.0,488,444,800,806
37.0,3.0,520,732,1056,1096
37.0,4.0,2112,720,2672,984
37.0,6.0,1568,1236,2120,1536
37.0,7.0,1552,552,2176,1027
37.0,8.0,1256,612,1584,1032
37.0,9.0,1048,542,1312,1015
37.0,11.0,1816,888,2296,1140
37.0,2.0,2144,192,2616,540
37.0,12.0,912,1008,1432,1284
38.0,1.0,456,470,768,835
38.0,3.0,520,780,1016,1116
38.0,4.0,2088,722,2656,986
38.0,6.0,1512,1202,2152,1555
38.0,7.0,1560,576,2176,1046
38.0,8.0,1256,636,1576,1044
38.0,9.0,1040,576,1304,1044
38.0,11.0,1816,900,2288,1152
38.0,2.0,2152,204,2608,530
38.0,10.0,1976,1164,2456,1464
38.0,12.0,872,986,1456,1298
39.0,1.0,408,492,728,856
39.0,3.0,504,816,984,1128
39.0,4.0,2048,732,2632,1008
39.0,6.0,1488,1200,2144,1560
39.0,7.0,1528,576,2136,1056
39.0,8.0,1224,650,1536,1041
39.0,9.0,1000,588,1264,1068
39.0,11.0,1808,902,2280,1154
39.0,2.0,2104,204,2568,528
39.0,10.0,1936,1070,2544,1459
39.0,12.0,864,998,1424,1293
39.0,215.0,1432,1020,2056,1272
40.0,1.0,392,516,720,868
40.0,3.0,464,828,960,1132
40.0,4.0,2064,720,2600,964
40.0,6.0,1552,1236,2136,1560
40.0,7.0,1528,576,2128,1068
40.0,8.0,1200,648,1536,1060
40.0,9.0,992,590,1248,1063
40.0,11.0,1808,900,2272,1142
40.0,2.0,2080,194,2560,530
40.0,10.0,1944,1070,2536,1449
40.0,12.0,856,1008,1416,1300
41.0,1.0,368,564,688,888
41.0,3.0,464,864,952,1152
41.0,4.0,2096,708,2632,952
41.0,6.0,1584,1248,2144,1560
41.0,7.0,1536,564,2120,1048
41.0,8.0,1200,648,1544,1068
41.0,9.0,1000,588,1264,1072
41.0,11.0,1832,890,2304,1137
41.0,2.0,2072,192,2560,528
41.0,10.0,1976,1068,2584,1456
41.0,12.0,880,1020,1440,1308
41.0,15.0,1520,1008,2080,1264
42.0,1.0,312,564,680,912
42.0,3.0,488,888,960,1156
42.0,4.0,2072,696,2648,962
42.0,6.0,1616,1248,2160,1560
42.0,7.0,1544,564,2104,1048
42.0,8.0,1208,660,1560,1070
42.0,9.0,1000,588,1264,1080
42.0,11.0,1832,888,2312,1140
42.0,2.0,2064,180,2552,516
42.0,10.0,2024,1106,2568,1447
42.0,12.0,896,1032,1448,1308
43.0,1.0,272,540,688,912
43.0,3.0,488,900,992,1176
43.0,4.0,2080,686,2632,943
43.0,6.0,1648,1250,2184,1555
43.0,7.0,1552,566,2112,1058
43.0,8.0,1208,660,1568,1082
43.0,9.0,1016,624,1264,1084
43.0,11.0,1832,888,2320,1140
43.0,2.0,2064,180,2560,516
43.0,10.0,2096,1140,2576,1440
43.0,12.0,904,1044,1448,1320
44.0,1.0,248,528,712,926
44.0,3.0,488,912,1000,1178
44.0,4.0,2072,684,2632,940
44.0,6.0,1680,1260,2208,1560
44.0,7.0,1552,576,2096,1068
44.0,8.0,1216,672,1576,1082
44.0,9.0,1032,648,1264,1080
44.0,11.0,1840,888,2336,1152
44.0,2.0,2064,170,2568,511
44.0,10.0,2112,1142,2592,1430
44.0,12.0,920,1056,1472,1332
44.0,15.0,1576,1008,2120,1267
45.0,1.0,232,528,712,936
45.0,3.0,464,924,1016,1202
45.0,4.0,2048,672,2616,940
45.0,6.0,1696,1260,2232,1572
45.0,7.0,1552,576,2088,1068
45.0,8.0,1208,672,1568,1087
45.0,9.0,1024,660,1256,1092
45.0,11.0,1864,888,2360,1152
45.0,2.0,2048,156,2576,516
45.0,10.0,2120,1152,2616,1440
45.0,12.0,920,1056,1472,1336
46.0,1.0,264,540,752,931
46.0,3.0,440,924,1008,1200
46.0,4.0,2032,660,2600,928
46.0,6.0,1712,1260,2248,1572
46.0,7.0,1544,566,2064,1058
46.0,8.0,1192,672,1560,1082
46.0,9.0,1008,660,1248,1096
46.0,11.0,1864,888,2360,1140
46.0,2.0,2024,120,2584,504
46.0,10.0,2128,1152,2624,1428
46.0,12.0,912,1056,1472,1336
46.0,15.0,1696,996,2008,1248
47.0,1.0,264,552,744,926
47.0,3.0,280,866,992,1226
47.0,4.0,2000,660,2552,928
47.0,6.0,1704,1260,2240,1572
47.0,7.0,1504,564,2024,1058
47.0,8.0,1128,648,1520,1084
47.0,9.0,960,648,1208,1106
47.0,11.0,1840,888,2336,1140
47.0,2.0,2000,108,2544,480
47.0,10.0,2112,1152,2624,1428
47.0,12.0,888,1056,1456,1344
47.0,15.0,1624,986,1952,1226
48.0,1.0,304,552,776,900
48.0,3.0,248,876,960,1252
48.0,4.0,2008,672,2544,926
48.0,6.0,1728,1260,2264,1574
48.0,7.0,1496,564,2016,1060
48.0,8.0,1136,660,1536,1116
48.0,9.0,928,624,1192,1116
48.0,11.0,1880,888,2336,1116
48.0,2.0,1968,96,2520,470
48.0,10.0,2120,1152,2656,1440
48.0,12.0,872,1068,1440,1356
49.0,1.0,320,564,824,924
49.0,3.0,256,912,920,1274
49.0,4.0,2008,684,2544,936
49.0,6.0,1768,1260,2312,1579
49.0,7.0,1512,566,2024,1063
49.0,8.0,1160,672,1552,1116
49.0,9.0,912,624,1192,1128
49.0,11.0,1880,888,2384,1140
49.0,2.0,1992,96,2528,475
49.0,10.0,2144,1152,2696,1440
49.0,12.0,904,1080,1464,1368
49.0,15.0,1648,986,2104,1238
50.0,1.0,352,576,872,928
50.0,3.0,240,960,896,1332
50.0,4.0,2056,696,2560,936
50.0,6.0,1832,1272,2368,1588
50.0,7.0,1560,588,2048,1068
50.0,8.0,1184,686,1584,1147
50.0,9.0,928,636,1216,1152
50.0,11.0,1912,890,2432,1159
50.0,2.0,2032,108,2560,494
50.0,10.0,2200,1152,2760,1440
50.0,12.0,952,1094,1496,1375
50.0,28.0,1504,1032,1824,1368
51.0,1.0,376,588,896,926
51.0,3.0,248,984,888,1368
51.0,4.0,2072,708,2576,936
51.0,6.0,1880,1272,2424,1596
51.0,7.0,1600,614,2048,1053
51.0,8.0,1192,696,1616,1188
51.0,9.0,944,636,1232,1154
51.0,11.0,1928,888,2440,1152
51.0,2.0,2064,96,2560,480
51.0,10.0,2168,1092,2888,1468
51.0,12.0,960,1080,1544,1380
51.0,15.0,1784,972,2104,1236
51.0,28.0,1528,1008,1872,1370
51.0,13.0,2312,960,2904,1200
52.0,1.0,432,612,944,928
52.0,3.0,296,986,904,1365
52.0,4.0,2136,708,2608,914
52.0,6.0,1928,1260,2480,1584
52.0,7.0,1632,650,2040,1051
52.0,8.0,1208,684,1632,1176
52.0,9.0,968,626,1256,1147
52.0,2.0,2096,72,2568,448
52.0,10.0,2184,1058,2944,1461
52.0,12.0,920,1020,1640,1404
52.0,15.0,1832,972,2104,1207
52.0,28.0,1568,1020,1896,1368
52.0,13.0,2328,948,2920,1188
52.0,21.0,2448,842,3040,1027
53.0,1.0,512,602,1032,926
53.0,3.0,352,1008,912,1356
53.0,4.0,2200,696,2664,900
53.0,6.0,1960,1212,2576,1572
53.0,7.0,1712,636,2080,988
53.0,8.0,1288,684,1688,1140
53.0,9.0,1008,612,1312,1180
53.0,2.0,2128,60,2560,420
53.0,10.0,2304,1082,3000,1447
53.0,12.0,928,972,1704,1404
53.0,28.0,1680,1044,1952,1339
53.0,13.0,2424,948,2928,1154
53.0,21.0,2504,816,3080,996
54.0,1.0,576,576,1136,924
54.0,3.0,400,1032,984,1392
54.0,4.0,2248,684,2744,900
54.0,6.0,2040,1166,2688,1545
54.0,7.0,1720,564,2176,1012
54.0,8.0,1392,660,1760,1094
54.0,9.0,1064,602,1376,1190
54.0,2.0,2144,60,2536,398
54.0,10.0,2416,1092,3048,1416
54.0,21.0,2576,804,3112,972
55.0,1.0,608,576,1176,924
55.0,3.0,400,1056,992,1408
55.0,4.0,2232,674,2752,895
55.0,6.0,2096,1164,2736,1536
55.0,8.0,1448,684,1768,1056
55.0,9.0,1096,612,1400,1190
55.0,2.0,2152,62,2536,391
55.0,10.0,2520,1104,3120,1404
55.0,12.0,1016,924,1856,1428
55.0,13.0,2520,926,3088,1154
55.0,21.0,2592,792,3152,964
56.0,1.0,632,578,1224,933
56.0,3.0,376,1032,1056,1430
56.0,4.0,2232,674,2784,902
56.0,6.0,2144,1190,2760,1538
56.0,7.0,1744,530,2256,1065
56.0,8.0,1456,672,1808,1099
56.0,9.0,1136,624,1440,1212
56.0,2.0,2160,72,2552,396
56.0,10.0,2568,1104,3120,1372
56.0,12.0,1144,1032,1800,1428
56.0,13.0,2576,948,3120,1164
56.0,21.0,2608,794,3176,969
56.0,28.0,1872,1068,2128,1332
57.0,1.0,648,612,1232,960
57.0,3.0,368,996,1120,1442
57.0,4.0,2208,684,2824,936
57.0,6.0,2160,1212,2768,1540
57.0,7.0,1784,540,2280,1080
57.0,8.0,1464,672,1832,1128
57.0,9.0,1176,626,1464,1178
57.0,2.0,2128,74,2512,379
57.0,10.0,2568,1106,3184,1406
57.0,12.0,1248,1094,1800,1425
57.0,28.0,1928,1080,2192,1344
58.0,1.0,656,624,1248,972
58.0,3.0,360,984,1144,1464
58.0,4.0,2216,684,2832,936
58.0,6.0,2168,1212,2784,1538
58.0,7.0,1800,552,2280,1092
58.0,8.0,1464,624,1864,1130
58.0,9.0,1184,660,1456,1168
58.0,2.0,2072,72,2464,364
58.0,10.0,2584,1104,3224,1406
58.0,12.0,1288,1116,1816,1428
58.0,28.0,1944,1080,2216,1346
58.0,15.0,1992,852,2616,1176
59.0,1.0,664,624,1248,960
59.0,3.0,320,948,1184,1500
59.0,4.0,2200,662,2840,926
59.0,6.0,2128,1202,2736,1538
59.0,7.0,1816,564,2272,1092
59.0,8.0,1472,602,1880,1135
59.0,9.0,1184,672,1456,1176
59.0,2.0,2008,72,2408,360
59.0,12.0,1312,1118,1832,1430
59.0,28.0,1960,1068,2256,1356
59.0,15.0,1976,852,2560,1164
60.0,1.0,688,626,1224,931
60.0,3.0,336,938,1232,1543
60.0,4.0,2232,672,2840,914
60.0,6.0,2224,1212,2848,1550
60.0,7.0,1824,564,2264,1104
60.0,8.0,1480,612,1896,1171
60.0,9.0,1192,662,1480,1190
60.0,2.0,1952,84,2368,376
60.0,12.0,1336,1142,1840,1447
60.0,28.0,1992,1080,2304,1380
60.0,15.0,2016,864,2528,1142
60.0,13.0,2632,890,3384,1142
60.0,10.0,2624,1094,3280,1406
61.0,1.0,712,648,1272,960
61.0,3.0,416,948,1280,1572
61.0,4.0,2256,684,2856,924
61.0,6.0,2296,1224,2920,1560
61.0,7.0,1848,566,2296,1125
61.0,8.0,1512,648,1904,1176
61.0,9.0,1208,672,1512,1200
61.0,2.0,1872,98,2320,398
61.0,12.0,1400,1164,1896,1464
61.0,15.0,2088,912,2624,1188
61.0,13.0,2648,876,3352,1132
61.0,10.0,2648,1104,3312,1416
62.0,1.0,720,672,1280,984
62.0,3.0,664,984,1152,1584
62.0,4.0,2280,686,2880,931
62.0,6.0,2376,1236,3008,1572
62.0,7.0,1888,588,2304,1128
62.0,8.0,1544,660,1936,1188
62.0,9.0,1232,684,1552,1226
62.0,2.0,1816,120,2280,422
62.0,12.0,1448,1188,1944,1490
62.0,15.0,2200,924,2752,1190
62.0,10.0,2744,1104,3320,1360
63.0,1.0,776,686,1328,991
63.0,4.0,2280,698,2888,943
63.0,6.0,2416,1248,3056,1584
63.0,7.0,1904,612,2312,1159
63.0,8.0,1552,660,1960,1200
63.0,9.0,1280,794,1568,1250
63.0,2.0,1768,144,2232,444
63.0,12.0,1480,1200,1984,1516
63.0,28.0,2064,1068,2472,1428
63.0,15.0,2168,900,2832,1224
63.0,10.0,2792,1116,3344,1346
64.0,1.0,736,696,1312,1008
64.0,6.0,2360,1236,3024,1574
64.0,7.0,1872,612,2256,1144
64.0,8.0,1520,672,1928,1202
64.0,9.0,1256,840,1536,1260
64.0,12.0,1480,1212,1976,1528
64.0,28.0,2016,1044,2448,1428
64.0,10.0,2784,1104,3344,1344
65.0,1.0,672,698,1256,1015
65.0,3.0,504,972,1160,1550
65.0,4.0,2168,708,2760,888
65.0,6.0,2352,1212,3056,1562
65.0,7.0,1856,612,2232,1140
65.0,8.0,1504,672,1912,1212
65.0,9.0,1192,768,1536,1264
65.0,2.0,1536,144,2024,444
65.0,12.0,1480,1178,2000,1526
65.0,28.0,2024,1068,2432,1428
